9.960957110668949843e-02 -3.007798825701366030e-02 3.099840771464210665e-01 1.902099211719127547e+00 -1.601632516405351592e-01 -4.503028482209553429e-01 -1.349659713484848478e+00 -1.217317544299392651e+00 -1.194095314052430856e+00 -1.050735130809698381e+00
-9.465878778682123018e-01 3.865220936661866724e-01 -7.326663275739000447e-01 1.552182969713939986e-01 -4.184989623043409157e-01 -1.048608272828213561e+00 -1.044191129272084240e+00 -9.507654249564490012e-01 -3.442732379557930100e-01 -3.574469387534586762e-01
2.649461304450657639e-01 1.090979924292675846e-01 8.098894907393203724e-01 8.496546230119513821e-01 5.225424582812202567e-01 -4.529304600784995194e-01 -2.147462502125457195e+00 1.519571717358700891e+00 7.029382053899700944e-01 9.594554563015601500e-01
6.902802623835819773e-01 9.830563468726725984e-02 -1.392763204273214317e+00 4.751378847304192354e-01 -9.591497515441755883e-01 1.723564566346562410e+00 8.693097531111008136e-01 -1.053802711928475855e+00 -1.538860605181406049e-01 -3.316414076606538641e-01
9.997261400705113044e-01 -1.108962777770460928e+00 -7.286007907462097588e-01 9.533578096307844252e-01 -1.079110858147517504e+00 3.505794307637845331e-02 6.532675974723173296e-01 6.371254367358016868e-01 3.616106297052398277e-01 1.439527930487634722e+00
-1.258619523210079638e+00 -1.541199946481184746e+00 -1.466464819628863436e+00 -4.824843532693552928e-01 -1.078218049461853456e-01 -1.427339708248583028e+00 4.628457289844822298e-01 3.749051159230064600e-01 -5.028854822427414328e-01 8.290078782675198710e-01
-2.766805514004795796e+00 -1.948615956036372276e+00 -5.357683265547509288e-01 4.404226312375048580e-01 -1.184058171759197142e+00 8.413997927836061042e-01 -1.361975753275112666e+00 -1.324053017634547968e+00 1.114685715557376611e+00 3.031276518161233891e-01
-4.769084648599442589e-01 2.156613364322052195e+00 -1.362729846489625807e+00 1.078881546424125121e-01 1.641118532969259691e+00 7.165777168830277377e-01 -6.656209184693321346e-01 1.156159085730139591e+00 -1.199106629712857752e-01 -9.282378009635166016e-01
-8.435476321114784293e-01 6.245699525806243102e-01 -1.121153078719927393e-01 -1.837277417832890336e+00 -5.968292270786467180e-01 1.055998256418744452e+00 -1.048014390373258831e+00 2.056649703826148645e+00 -1.418520532298931602e+00 -2.596952416757500326e-01
1.686088503229229874e+00 -3.446047333988619399e-01 1.287565457058616580e+00 -5.164191594568400268e-01 2.117155331495957249e+00 6.642202804396249993e-01 -3.794932514761152897e-01 -1.847879149574009672e+00 -1.525306458104542795e+00 -7.575918427522204679e-01
7.559186440689339426e-01 -4.788810787199373510e-03 -8.153030294073664308e-01 -6.391972384463966428e-01 2.077921838244042085e+00 1.130818740779755194e+00 -9.310533040692400286e-01 4.619612050414714233e-01 -5.756126948833697465e-01 3.107952887852858392e-01
6.034898534612950227e-01 1.317371383545827834e+00 8.020904272286508707e-01 -8.070117124873609216e-01 9.127052652057651705e-02 2.505426916732598763e-01 -5.561751325218148301e-01 -1.190230848512904060e+00 -1.223302150980502656e+00 8.237781225976280597e-01
