1.092008724934670605e+00 -3.363554146991659111e-01 1.333877201619248387e+00 7.572824782818630140e-01 9.048953867507880666e-02 1.985650359595441949e-01 2.040878966447827458e-01 -1.697260285294503346e+00 1.188939978176639878e+00 -1.263515676641243334e-02
-8.635996564417984800e-01 -8.613676748916573311e-01 1.050783432631924752e+00 -3.829071745877543065e-01 -5.028301959733159077e-01 5.738240161864932576e-01 1.373052634975199693e+00 1.667208681859382091e+00 -7.170947622996148851e-01 6.824253381053048129e-01
7.082317708085655861e-01 -1.196743634802992784e-01 8.990559807552007676e-01 1.240730014182521712e+00 -9.508502802818425970e-01 7.996653091211527453e-01 2.791351593317515506e-02 6.357849251074790820e-01 6.301976236635693507e-01 -5.185261320039940003e-01
1.750407358249501666e+00 1.276232075438714642e+00 1.445377442396002854e+00 -2.042937070795250776e+00 -1.581615149623717631e+00 -3.539642655175154196e-01 -1.563931181448599272e-01 -2.435003516619727026e-01 1.377555344574849405e+00 -3.115313091746949592e-01
5.228495317807225762e-01 -4.011063729380939802e-01 6.037021530593962293e-01 6.689546225928802992e-01 -1.214875212006101934e+00 -1.813813761343276709e-01 1.327163838397792117e-01 1.966614735926002205e-03 5.573372425943882297e-02 -1.000660026341922970e+00
-1.656189558793293715e-01 -6.795549377923392198e-01 -7.766111924459739857e-01 1.309655496316194379e+00 -6.792915205392617839e-01 1.006664493913126845e+00 -9.541884737024847185e-01 1.261282882923277573e-02 9.256388495138119510e-02 -7.718014654874179314e-02
-1.094333248660340763e+00 9.975586493146934020e-01 3.368727522078154291e-01 5.265896730342811694e-01 -1.487427586240946953e-01 6.548795297682058481e-01 1.210707295457767785e+00 3.257528272270991399e-01 7.225791842059703374e-01 -4.444355807085588195e-01
1.533324390760431311e-01 1.687930034453421158e+00 -5.489272843237924526e-01 2.626753617674355112e+00 1.654337332272803052e-01 1.574089158104173380e+00 -1.339217386925682929e-01 -6.022807881798956098e-01 9.942203524384208846e-01 -1.563838819954807224e+00
1.932405713529921298e+00 -1.209960628248716752e+00 3.645758232921578190e-01 4.464617871401585503e-01 -5.957990603692298048e-01 -6.933787134301813704e-02 2.463081246975595384e+00 1.389009580546523237e+00 -6.406168288696434399e-01 3.876241977791863302e-01
3.354130072812934182e-01 2.126673294272059533e-01 -5.600760660049710626e-01 -4.391596675386427728e-01 -6.018008152554362722e-01 -1.003494467514971067e+00 3.923535498473944977e-03 -5.836838665704817686e-01 -1.100460139423453665e+00 -1.131404617147243830e+00
-1.545275477832057931e-01 4.459284857103383848e-01 1.074595744826699839e+00 -7.657398173174766454e-01 2.501318548494352090e+00 1.936449575740540885e+00 -1.741086423454736076e+00 1.069377962244324909e+00 2.071442596649878176e+00 4.133122464865867096e-01
1.805721580837865992e-01 1.193082496337159792e+00 9.734670949137561036e-02 5.327118780723132385e-01 9.442796439087959293e-01 -1.473498833665757568e-01 -3.589401932666239081e-01 -1.894355691562284782e+00 -1.710909687918441335e+00 -2.016456311936706131e-02
-1.536935764997678255e+00 6.087658873762554768e-01 -1.803052448181829970e-01 5.818315852239213104e-01 -1.539248360458258524e+00 -4.837861431530319223e-01 -2.858780285740679661e-01 4.400658694839899576e-01 -8.102334851185842846e-01 3.345540018767310664e-01
1.285051306981711328e+00 -6.248442857187815891e-01 -3.560798752237547826e-01 2.796947659946109610e-01 1.169890217320370462e+00 5.238549343994159946e-01 1.405452028828887867e+00 1.711756662721051203e-01 4.260283029266485610e-01 1.177607078850142264e+00
9.752032606121348035e-01 1.039816465132753720e+00 -1.124365112437771402e-01 1.507327419737595875e+00 -9.846000644646996092e-01 -5.464931018024903331e-01 5.629043199829724120e-01 -7.335965543283594625e-01 5.309697321640509671e-01 -1.153457929551469974e+00
2.296185266962615934e+00 1.663633240321053530e-01 -1.181022133254138184e+00 -4.445493930510209246e-01 -8.338709059348016206e-01 -7.370291845189629321e-01 -1.240780380124324456e+00 1.714171042360276953e+00 -8.619330897134345193e-01 -2.340856416334284595e-01
8.889144000205975171e-01 -2.587686364244390705e-02 -1.259979075052267916e+00 9.720214880888066178e-01 -2.056344434804555366e-01 -3.568373628711725143e-01 -5.784659694209469405e-02 -5.158053071647419330e-01 -3.971691540903178885e-01 5.834249275493966769e-01
-1.742632842133378102e-01 -1.345577041767450910e-01 -9.993692825469563390e-01 -8.353784822155910783e-01 -5.251401681825722534e-01 -8.712929015465026295e-01 2.118320304947180488e-01 1.007193597791829154e+00 -3.513704053142157058e+00 -1.244134471641267448e+00
1.161370284066663705e-02 1.638472301856106761e-01 2.990404634915062587e+00 2.248740659041412737e+00 1.296411292115955627e+00 9.324702683716422358e-02 1.402276213251275605e+00 5.996832154180494756e-01 1.103051963917268896e+00 1.279211181541215769e-01
-3.415235961725420627e-02 -5.999342069575064329e-01 8.619501052496815197e-01 -1.952685148478602972e+00 1.005903246082621383e+00 1.412465776259804073e+00 1.679623244161442930e+00 -1.535805715452094322e+00 -2.631676130226718313e-01 1.139843944377296525e+00
3.259064997444227063e-01 1.034757912813238784e-01 -7.384006246256052952e-01 -7.563166342762159822e-01 -5.490863136653587606e-01 -3.312155877003084004e-01 -5.044234399205932418e-01 9.470630940670510256e-02 -1.019942952871616626e+00 2.643245136198978940e-01
-2.014846476814929899e-01 -1.859978207314984644e+00 8.831592238662856476e-01 -2.042331488655361404e+00 -1.738938118447246883e-01 -3.411481437793941751e+00 8.850303419910526825e-01 1.043203775835298108e+00 3.269138069764525589e-01 -1.375162692067249282e+00
1.095521622786224336e+00 -1.642530758861201479e-01 4.741550684813468086e-01 -6.102776743446667318e-01 8.719188837944144010e-01 -8.474804580086149342e-01 1.042962183901008144e+00 -4.651074635711880539e-02 3.662758547651289720e-01 -2.675982184483511439e+00
-3.288829804710239890e-01 -2.214426938555916546e+00 2.027145550831176701e-01 1.475560965645499989e+00 1.261082942477334434e+00 1.413552736536280108e+00 6.767686990404961356e-02 -1.310330170684841145e+00 -4.069663329289820997e-01 2.640263532059516915e-01
1.159039365959930734e-01 1.083559051262818596e+00 2.626941275364799822e+00 -8.781128910720007452e-01 -1.233198538390057886e+00 4.721007523840264342e-01 4.470393773776852320e-01 8.532575486258382746e-02 -9.438772986983245961e-01 1.464888510466273885e+00
-1.497830487366043295e+00 -1.595173410611222309e+00 -7.195456082862550229e-01 -9.650263083199488445e-01 -1.973310081365492186e-01 2.718788674316922060e-01 -6.783551859658337735e-01 -2.301356721364814645e-02 1.241305943809085655e+00 -2.522894334166593033e+00
2.965431222554772983e-01 -5.185790462981619831e-01 -6.934562137155102501e-01 3.191618086860485981e-01 5.006949382085641442e-01 -5.259346308456908092e-01 -1.029870921510233517e+00 3.353584580334780796e-01 6.631037254738969544e-01 -1.770139601227565418e+00
-1.876980004604752006e+00 -7.784846265977703184e-02 6.614993331533267629e-01 -7.408661850063027465e-01 1.380760431214792083e+00 -2.274138405390467632e+00 -2.298653660412246946e+00 -1.152839557797185721e+00 -7.051805633216394475e-02 -6.384256627414757190e-01
1.641025728070644840e+00 1.841833641607162120e+00 2.264970787222590487e-01 6.480944645733661691e-01 -3.984930667907641277e-01 7.928939000928991732e-01 -2.668357099401079235e+00 1.182284870274538546e+00 -2.378899181872801416e-01 8.340451612516869284e-01
-6.402887301898544381e-01 1.346548069854767604e+00 -6.811195543879418057e-01 -1.313925241705321323e+00 8.064760780691589137e-02 1.389659212113086628e+00 1.775891604374411958e+00 9.880172638448699862e-01 -5.957900596253480341e-01 -1.474348963952240299e-01
-7.190917240563139412e-01 8.503258441937979750e-01 2.015583150455702466e+00 -1.129539603884527565e+00 2.584037645602184075e-01 6.490253013677239891e-02 7.391153814640332165e-01 6.682546962899222898e-01 3.298724650384455281e-01 -1.093607975870839327e-01
-6.220120972372039647e-01 4.444770793733257563e-02 -3.276508938261096793e-01 5.572139942591290973e-01 9.113040516188812556e-02 -4.275659652575544145e-01 -3.674527954638243110e-01 -3.863601130351554946e-01 5.676920978068678014e-01 -6.897857996513593326e-01
1.629532626038638687e+00 6.036131205482873074e-01 5.181199210113163200e-01 -1.611377488426910531e+00 3.115528859842744414e-01 -9.184844083513563628e-01 -2.610438732951934210e-02 -5.569892496260248071e-01 6.797014631635954762e-01 7.360473432382658165e-01
2.264326194865164121e-01 2.223128652863214372e-01 -1.366794356767044027e-01 1.345273086309935140e+00 1.977603626015658478e-01 9.329377095708902834e-01 3.879918257081720334e-01 -2.011578743852974194e-01 -6.194371728157369583e-01 -1.319091087145448649e-01
-2.519447918823864985e+00 7.535059868591793553e-01 6.735271398443245516e-01 1.057826407426869286e+00 -1.731643762965687339e+00 4.411462701465308500e-01 -1.254034644009026200e+00 1.664671351127546384e+00 -1.433224126984077862e-01 9.383070115988663418e-02
-1.151980901967806226e+00 -1.076650930353828528e+00 7.738759930770826578e-01 -1.568528870164431099e+00 -2.368144573237749018e-01 -2.243492813482677040e+00 2.447952841975820082e+00 1.006345747738528695e+00 -8.744306486862419847e-01 9.687638427286140441e-01
-3.557914849237766020e-01 2.285139008467178545e-01 1.411619053388982081e+00 5.508085635218277210e-01 9.394299370045062769e-01 -1.796381955226374005e+00 4.608575934825524800e-02 -2.191522440208396871e-01 3.775723328625444908e-01 1.560858598665879837e+00
-1.065551421931963061e+00 -3.460487584271792483e-01 2.273046438500413213e+00 -9.882803887924243025e-01 -1.174713188164674182e+00 2.592400235248810136e-01 -1.942845307277462352e-01 -2.112287210169453144e-01 -1.083964280551175330e+00 -3.932490145188641817e-01
-1.162409247986172955e+00 -1.353418855812386357e-01 -3.752293291522376673e-02 7.113446628599503496e-01 2.272625662008682379e-01 -1.535071190537458385e-01 5.193085662629399746e-01 7.809734602005176107e-01 3.141418678234972894e-01 3.718305717816284828e-01
7.432301484577312767e-01 1.463328538646737620e+00 1.041311789178840153e+00 1.263532516818973495e+00 -1.443441371651201566e+00 -8.391039526407026994e-01 -7.311859399737938858e-01 5.269043335787507720e-01 5.905786764472599204e-01 -1.282178071221421467e+00
-2.623779812720720694e-01 1.746977517983751227e+00 -2.582993707337546851e+00 -7.170444731118805759e-01 8.850585369659921264e-01 -8.051582262806722401e-01 -1.747555821883894911e+00 -1.492785772601841643e+00 -2.259888423462393270e+00 7.832280581735949765e-01
-2.142524015178463026e-01 -1.687295697374296521e+00 -7.406817452893390552e-01 -1.315503763726145969e+00 -7.205805624473277105e-01 2.211639666385171454e-01 -7.688303924229099306e-02 -5.575364368207341714e-01 1.264924531013434661e-01 -7.898094361839125277e-01
-1.910733111581110366e+00 4.050233348725690991e-02 -2.547011186298423976e-02 -2.288098699301571726e-02 3.581042691357232410e-01 -1.579130866564167457e+00 -1.604030590019082936e-01 3.516798099045656545e-01 1.349982259752114500e+00 -6.385297265575442527e-01
1.945000638556122763e-01 -8.090824882454195066e-01 4.638925484971496704e-01 -1.323866484706066604e+00 6.770160911111886559e-01 6.694622895731734413e-01 4.615443345174177203e-01 6.353443598347998170e-03 -8.612837996490385617e-02 6.965439558490467142e-01
-6.473061358973302148e-01 -5.690270120317585389e-01 -3.175360635067617232e-01 2.475605932041588797e-01 -1.231264434942890285e+00 1.303578115151241557e+00 4.898696685031333486e-01 -5.842007174094447919e-01 1.253748979152110143e+00 1.501061903931300234e+00
1.351056293597613145e+00 7.648780510082749950e-01 -4.511222598075816381e-01 -5.783325538582958503e-01 4.788626147831752666e-01 6.260870394506335979e-01 -4.200772664985621407e-01 -1.391766210470732679e+00 -1.502908586423189474e+00 8.757204239679295954e-01
-7.113286093750172956e-01 4.929115007785400127e-01 -9.735158123122054086e-01 -2.491533245478573910e+00 -2.818098070653269893e-01 7.010840129148446787e-01 3.539361156560366650e-02 -4.000118156046501561e-01 1.128009633288836078e+00 6.667750304215048773e-01
4.523096972312431463e-01 -9.313761560841986586e-01 -1.690721514037792084e-01 -1.959331149749905521e+00 9.863814406999114048e-01 -2.231674872728081904e-01 -4.457079862392148706e-01 -4.231742847700309951e-01 1.091168218829797976e+00 -2.066295129213323811e+00
-6.983176703244862171e-01 1.069266811837014108e+00 2.527274617688334835e-01 9.674197440343286492e-02 7.146062456058596135e-01 7.197240410892701279e-01 -1.144871829292482879e+00 2.074299359074965321e-01 1.404910837190844752e+00 -2.918567398941411817e-01
5.274150401725956616e-01 -1.259231329811014710e-01 -7.764077083402072255e-01 -9.470095137584484402e-01 3.517219419455897000e-01 1.509934315140167183e+00 -2.543855969458811650e+00 -6.262051030124838880e-01 -1.268228795250747609e+00 -2.474778089943582005e-01
